spend_ref,supplier_id,entity_id,date_key,category_id,source_file_id,vat_basis_id,amount,is_grant_in_aid,transaction_number,unresolved_reason
2965450a80e382f7,10621,2,2024-02-06,967,13,2,68,false,202324CR00053687,below_threshold
296576773c4a63e3,12012,5,2024-07-25,1242,43,2,772.5,false,1908534403,redacted
2965bc99e511b96c,8736,3,2024-07-01,471,19,1,479250,false,2000009388,no_match
29664801163791ff,7904,5,2025-01-06,942,49,2,3127,false,5105968491,below_threshold
296650eb9d003c4b,7445,2,2024-07-18,622,14,2,2976.15,false,202425CR00014855,below_threshold
2966a8ae1aabcf3d,12012,5,2025-01-22,793,49,2,1609.68,false,1908704512,redacted
2966bfe6a95c46a9,1101,5,2025-01-22,1206,49,2,937.2,false,5105971590,no_match
2966ceb80cf8525b,12218,3,2024-12-23,290,24,1,125000,false,233144915,below_threshold
2966f7ab71752c12,13083,2,2024-03-28,286,13,2,1097.49,false,202324CR00059913,below_threshold
2967533a3d65daf4,10676,5,2024-07-11,1084,43,2,847.41,false,1908520754,no_match
296761e99edb0ecc,12516,5,2024-05-14,1242,41,2,9396.07,false,1908459079,below_threshold
2967bf7d7d9ae636,8641,5,2024-03-01,1206,39,2,600,false,5105919166,below_threshold
29685c0064e7f85a,12012,5,2024-10-30,1508,46,2,538.8,false,1908620011,redacted
29688e4701484e03,3970,2,2023-06-20,1154,13,2,330.12,false,202324CR00012740,review
29691ad333c7bbab,2179,2,2024-03-07,1512,13,2,22899,false,202324CR00054211,no_match
29698aeaf7cdf6a2,5434,1,2025-02-14,899,12,1,471.76,false,93427011,below_threshold
2969c0543b88058b,6131,5,2024-11-11,1335,47,2,723.87,false,1908629666,review
2969e71b83db5a53,5664,1,2024-07-26,1527,5,1,2000,false,31160063,below_threshold
2969ea81d71df7b8,2370,1,2024-08-21,374,6,1,12808.48,false,31148914,below_threshold
296a18cf06aa2646,362,2,2023-06-05,1154,13,2,334.05,false,202324CR00010493,below_threshold
296a6c533ca2757e,2734,3,2024-03-26,1199,15,1,274152,false,572576,no_match
296a8328464e893e,11210,2,2023-06-21,261,13,2,94.5,false,202324CR00012905,below_threshold
296add5a7826fed2,12012,5,2024-08-21,1508,44,2,788,false,1908554794,redacted
296b668b55920755,2717,1,2024-10-02,216,8,1,2035.8,false,31174141,below_threshold
296b7cb9b3329304,5602,5,2024-06-20,160,42,2,2718.54,false,1908499145,below_threshold
296b95a668ffbf59,6080,2,2023-07-31,1154,13,2,780.1,false,202324CR00018893,review
296c0e8aa74dc5ce,11000,5,2024-04-25,1242,40,2,2451.15,false,1908440412,below_threshold
296c6d90bd9d7367,7904,5,2024-07-31,942,43,2,830,false,5105943517,below_threshold
296cb28525f49bc8,5324,4,2024-03-14,1558,27,1,24740.75,false,5100074371,no_match
296e3d202c129211,3970,2,2025-03-24,1154,14,2,451.58,false,202425CRCR00040960,review
296ea71f6a524459,2585,2,2025-03-11,596,14,2,2534.33,false,202425CRCR00039279,below_threshold
296efcef8aea2e00,3970,2,2024-10-28,1154,14,2,793.33,false,202425CRCR00035365,review
296f2db79dd23a66,12012,5,2024-12-19,1242,48,2,1037.03,false,1908678149,redacted
296ffe2ee403ad60,1991,2,2025-02-26,1177,14,2,5702.45,false,202425CRCR00033960,no_match
297022fd90c720a0,8010,2,2023-12-14,941,13,2,965.61,false,202324CR00039892,below_threshold
297030542be1bdb3,4639,1,2024-04-12,197,2,1,731.95,false,93251869,redacted
2970bb97a85e5b50,10368,2,2024-04-04,74,14,2,4071.43,false,202425CR00000896,review
29714e6c16622f9b,2805,5,2024-11-11,1508,47,2,3876.24,false,1908629900,below_threshold
29716a4e3696efef,4821,5,2024-10-23,1242,46,2,10514.92,false,5105956241,no_match
2971975d5898cf89,10555,5,2024-05-14,1242,41,2,13430.62,false,1908458707,no_match
2971c1b3cab9a92b,7032,3,2024-12-10,1152,24,1,804442.02,false,2000023164,below_threshold
2972d5d7dbf01e4c,5002,2,2025-02-03,1407,14,2,790.78,false,202425CRCR00028012,below_threshold
2972f7c80ab283ab,11717,2,2024-02-16,245,13,2,569.75,false,202324CR00054997,review
29744b9e1b8704ca,12012,5,2025-01-22,1508,49,2,870,false,1908704677,redacted
2974583dcb622d32,12012,5,2025-01-08,1508,49,2,594,false,1908690921,redacted
2974a5ac9f1522fa,9067,2,2024-08-22,1426,14,2,360,false,202425CR00023480,review
2974edcb748b1b13,9696,5,2025-02-06,816,50,2,1265.4,false,5105974467,below_threshold
297581f281793f4d,10714,1,2024-04-11,864,2,1,485.87,false,93251455,below_threshold
2975d4e9d8c33a2d,1168,3,2024-12-16,7,24,1,50000,false,2000027405,below_threshold
29768002cab5f3cc,12272,2,2024-07-02,814,14,2,4353.06,false,202425CR00015781,no_match
29768f694386e915,6080,2,2023-12-29,1154,13,2,271.17,false,202324CR00046285,review
2976cd938334ea79,8545,2,2025-03-03,200,14,2,59.35,false,202425CRCR00036923,no_match
2977cdec35164c99,10376,2,2024-12-20,1498,14,2,299.4,false,202425CRCR00041148,review
29780ed9be61fcbb,9067,2,2024-04-09,1426,14,2,680,false,202425CR00001853,review
2978e206c6cc1691,8764,2,2024-10-29,1177,14,2,1341.75,false,202425CRCR00034273,no_match
29794fea1ee363ed,12012,5,2024-10-30,1508,46,2,756.9,false,1908619759,redacted
297a0547f4c8d7b8,12012,5,2024-11-27,566,47,2,844.17,false,1908646300,redacted
297a20adc586c6f0,11628,2,2023-07-28,476,13,2,1023.75,false,202324CR00016181,below_threshold
297a4389df681770,10422,2,2024-04-04,1027,14,2,4395.7,false,202425CR00001023,no_match
297a52d6ac2071ac,12012,5,2025-01-08,1508,49,2,2208,false,1908690963,redacted
297a72a87f2572e3,5434,1,2024-09-27,899,7,1,471.76,false,93345999,below_threshold
297a88dc72719628,8015,5,2025-02-28,105,50,2,8189.36,false,5105976605,no_match
297adf27791f5479,3203,5,2024-12-19,1242,48,2,4483.3,false,1908677886,review
297b014f771e3dc4,8559,3,2024-06-10,668,18,1,59376,false,100008122,ambiguous
297b6dc844eacbc6,10378,2,2024-10-23,476,14,2,3529.19,false,202425CRCR00032143,review
297b88a4e327dbc2,5602,5,2024-10-10,160,46,2,707.89,false,1908602314,below_threshold
297bdb99cd1d0778,8101,5,2024-10-09,1335,46,2,4006.24,false,1908599441,no_match
297c4bdc18fa5e30,3121,3,2024-03-20,1631,15,1,45070.36,false,2000034646,below_threshold
297ca040b2d13085,4639,1,2024-10-18,197,8,1,762.45,false,93360576,redacted
297d066664b56a10,4341,2,2023-08-03,512,13,2,3845,false,202324CR00020981,no_match
297d4ba0789ba041,11717,2,2023-12-20,245,13,2,2668.78,false,202324CR00045116,review
297d74363ad60d5f,362,2,2024-05-20,1154,14,2,5099.92,false,202425CR00008006,below_threshold
297e0def3ed45d60,7973,2,2024-09-20,448,14,2,350,false,202425CRCR00028899,below_threshold
297e8a51b8a512d8,12424,5,2024-11-22,242,47,2,2583,false,1908642251,below_threshold
297ed88d4eb88e7d,3384,1,2024-03-26,1360,1,1,7017.11,false,93233888,below_threshold
297ef6244e3255a7,3970,2,2024-04-03,1154,14,2,371.39,false,202425CR00000137,review
297f6c330e7f571b,9960,2,2023-10-25,30,13,2,12714.43,false,202324CR00034373,below_threshold
297fba4e5495bf0b,3046,1,2024-03-22,1034,1,1,2518,false,31129198,below_threshold
297fc577651c4df1,4480,2,2023-06-09,1426,13,2,498.87,false,202324CR00011543,below_threshold
297fe11f49e3812c,12807,3,2024-11-25,896,23,1,95433.91,false,995745,ambiguous
2980aa5779e7c7ae,12012,5,2024-12-19,1242,48,2,1131.97,false,1908677444,redacted
2980adda1af5f845,11717,2,2023-06-15,245,13,2,319.81,false,202324CR00010951,review
29818ac187939d3c,4639,1,2024-07-02,125,5,1,3340,false,31154557,redacted
298221bf91baa49d,11175,1,2024-05-24,374,3,1,28959.93,false,31142622,no_match
298230578181c5b3,5718,5,2024-12-20,242,48,2,8900,false,1908679353,below_threshold
2982509f74e0c8cd,10034,2,2025-02-03,1154,14,2,341.74,false,202425CRCR00031678,review
29826e3c403746f0,10621,2,2024-08-27,967,14,2,144,false,202425CR00024347,below_threshold
2982b7ed4b155fec,12012,5,2024-05-29,1508,41,2,1266,false,1908471388,redacted
2982c74b05283eb0,341,2,2025-01-08,555,14,2,1007.38,false,202425CRCR00026761,below_threshold
2982d9f23d624c5b,6216,2,2025-01-13,74,14,2,18516.81,false,202425CRCR00027539,no_match
2982f052e292a9d1,4881,3,2024-11-27,687,23,1,89082.1,false,2000024951,review
2983fcf728b35c97,10853,2,2024-02-20,1027,13,2,108,false,202324CR00055508,no_match
298489e6eaad09bb,7025,1,2024-12-30,864,10,1,887.36,false,93400492,review
2984bc9ffb418099,1546,2,2025-03-24,1177,14,2,461.67,false,202425CRCR00040590,no_match
2985635d6483c20d,5523,5,2024-05-14,1242,41,2,6551.27,false,1908458549,below_threshold
29859b2d07936a64,1871,1,2024-09-02,197,7,1,36099.84,false,93328540,review
2985fe3e7268e278,9972,1,2024-04-26,760,2,1,6644,false,93260289,no_match
29867148d7d5e823,362,2,2023-11-27,1154,13,2,417.37,false,202324CR00040832,below_threshold
29867b56c4996100,4810,5,2024-11-22,730,47,2,-5696.38,false,1908642576,below_threshold
298698a295bc0b77,10737,5,2024-06-10,1161,42,2,12943.77,false,5105936331,no_match
2986d7ad1c3f606d,12012,5,2025-02-19,1508,50,2,1384,false,1908736626,redacted
29878cd9476a8e56,7890,6,2024-05-17,149,53,1,49508.49,false,VP23075770M06901,ambiguous
29879e00257ebc9c,9960,2,2023-10-25,30,13,2,6730.9,false,202324CR00034314,below_threshold
29890536a651e288,910,1,2024-10-15,35,8,1,3125.53,false,93355745,below_threshold
298a47a5f519c460,12272,2,2023-12-04,814,13,2,3100,false,202324CR00042407,no_match
298b0435721a395d,3592,3,2025-02-10,1631,26,1,8488259.74,false,2000032626,no_match
298bf51e7e9255b1,10076,5,2024-07-05,1172,43,2,3331.4,false,1908514904,no_match
298c445fca6752ae,1171,2,2024-05-09,1559,14,2,375,false,202425CR00006643,ambiguous
298d048da4d04654,10835,3,2024-03-20,1631,15,1,117151.93,false,2000034727,below_threshold
298d08136439ae29,3079,5,2024-05-24,242,41,2,17000,false,1908468264,review
298d3ad67b09e3c4,12545,3,2024-11-05,1636,23,1,53330.02,false,2000022422,below_threshold
298d4602bc76718d,10297,2,2023-11-17,1177,13,2,872.32,false,202324CR00039330,below_threshold
298d95d0b078612d,2805,5,2024-10-18,1508,46,2,3800.29,false,1908610708,below_threshold
298ddc0a27131a9a,6173,2,2024-06-05,214,14,2,1158.64,false,202425CR00011265,no_match
298e5cb6d198f282,12012,5,2024-10-16,1508,46,2,830.78,false,1908608380,redacted
298ecdc098e10a2b,6399,5,2025-02-18,1335,50,2,3560,false,1908734379,below_threshold
298f5ddc7e91d092,12012,5,2024-09-04,1508,45,2,594,false,1908567953,redacted
298fda7e30a40a0b,12012,5,2025-02-05,1508,50,2,2166,false,1908721201,redacted
299000c59b936139,9426,6,2024-09-23,322,57,1,67673.44,false,TA2425SEPT153,no_match
2990041bbd4fed79,9628,5,2024-04-22,1335,40,2,2254,false,1908437550,review
29903a363655114c,5434,1,2025-01-31,899,11,1,1767.06,false,93417911,below_threshold
29909c3c2a0e0ce9,11494,2,2025-02-26,1177,14,2,7965.48,false,202425CRCR00033914,below_threshold
2990de51df7a3a39,11230,5,2024-09-27,1118,45,2,1700,false,1908588665,below_threshold
2991e747170c945d,9885,2,2024-11-04,1154,14,2,384.46,false,202425CRCR00036864,below_threshold
299235790f17a27c,4639,1,2024-07-31,719,5,1,504.3,false,31158833,redacted
2992c10e9582fc12,7204,2,2024-12-06,91,14,2,643,false,202425CRCR00042973,no_match
2992cf03e99f5ee7,5602,5,2024-11-14,160,47,2,3252.05,false,1908636246,below_threshold
2993149c4fb81984,12012,5,2024-06-12,1508,42,2,3016,false,1908493270,redacted
29931fe1309e281d,1560,3,2025-02-06,1090,26,1,132760.28,false,578147,below_threshold
29935b32e929cd4b,6761,2,2025-01-09,596,14,2,7095.7,false,202425CRCR00025086,below_threshold
299372830ade4587,4480,2,2023-09-18,1426,13,2,997.74,false,202324CR00027834,below_threshold
2993aa768f593d4d,4639,1,2025-01-07,6,11,1,607.2,false,31192960,redacted
299455fb7ef07a96,5434,1,2025-01-03,899,11,1,1990,false,93401984,below_threshold
29958be0eff1240d,7371,2,2024-03-15,1571,13,2,630,false,202324CR00059363,below_threshold
2995c22b1a5544b3,8619,2,2024-05-31,1407,14,2,90,false,202425CR00009987,below_threshold
2995db8eb0255a1b,7204,2,2023-11-01,91,13,2,1045,false,202324CR00035847,no_match
2995dbf40cb2d244,5434,1,2024-06-07,899,4,1,471.76,false,93283512,below_threshold
299695a92fcaf0d6,4862,5,2024-07-25,1242,43,2,8718.45,false,1908534493,no_match
2996cdd71e9ac622,4639,1,2024-08-22,197,6,1,1051.01,false,93328546,redacted
2996dc4faba9ff28,11567,1,2024-10-25,374,8,1,37448.67,false,31175026,below_threshold
29971bf192021eac,12012,5,2024-06-12,1508,42,2,1228,false,1908492733,redacted
29977b089f13f01f,7373,2,2023-09-25,1154,13,2,579.28,false,202324CR00029027,review
2997cba9ad520e66,8629,2,2025-01-21,596,14,2,16000,false,202425CRCR00028172,below_threshold
299871d0f6a3f15e,7334,5,2024-03-28,664,39,2,561.4,false,1908417620,below_threshold
2998b5fc91618f1b,12012,5,2025-01-27,1242,49,2,502.8,false,1908710321,redacted
2998f27038b41288,12012,5,2025-02-19,1508,50,2,582.36,false,1908736205,redacted
29990a2fe1ecf54e,12012,5,2024-05-30,192,41,2,1609.68,false,1908474161,redacted
2999b7ecacf8ad56,4771,2,2023-11-20,200,13,2,6666.67,false,202324CR00039625,below_threshold
299a51271bae5791,8329,5,2024-12-02,793,48,2,1176.56,false,1908658221,review
299a8902187ed089,9696,5,2024-07-12,816,43,2,1482.72,false,5105941214,below_threshold
299aa76a13c19a22,2735,5,2024-04-30,607,40,2,5000,false,1908442653,below_threshold
299ad4b869b97f7c,12012,5,2025-01-08,1508,49,2,3084,false,1908691018,redacted
299adb35e8c3563b,781,2,2024-08-19,30,14,2,2595.6,false,202425CR00023462,review
299b8c5a6939f477,2833,1,2024-07-26,719,5,1,1400,false,31156882,review
299c1eafdb2d60f3,11292,5,2024-06-27,1242,42,2,34000,false,5105938695,review
299c9b97e74cea63,12012,5,2024-08-07,1508,44,2,1840,false,1908544091,redacted
299cb2b19d09e7c7,581,1,2024-12-04,1297,10,1,2753.92,false,93387606,below_threshold
299cc0c0486242fc,12012,5,2024-06-03,192,42,2,2538.92,false,1908475305,redacted
299ce0458b2452ab,7788,3,2024-06-04,896,18,1,62296.56,false,967489,no_match
299db96f14b0d896,10676,5,2024-07-11,1084,43,2,675.63,false,1908520844,no_match
299db9bb303f4822,2039,2,2024-09-03,814,14,2,11587.12,false,202425CRCR00026255,review
299dd4edf751a689,9920,4,2024-03-26,865,27,1,49949.5,false,5100077364,below_threshold
299de44d7f650457,12983,2,2024-01-29,1154,13,2,330.12,false,202324CR00051117,review
299ec68840ec8374,12012,5,2024-05-29,1508,41,2,1181.78,false,1908471116,redacted
299f6f1be4467dac,7714,2,2024-08-05,814,14,2,3346,false,202425CR00020884,below_threshold
299fb964771d0fa5,5434,1,2024-03-27,899,1,1,439.42,false,93244769,below_threshold
29a05e6027899753,11717,2,2024-06-13,245,14,2,14060.44,false,202425CR00012228,review
29a0eef004549732,12012,5,2024-04-03,1508,40,2,851,false,1908421583,redacted
29a0fb456831634a,12012,5,2024-09-04,1508,45,2,2466,false,1908568311,redacted
29a25c5d0132886d,4910,3,2024-06-20,602,18,1,621356.15,false,2000008176,review
29a350190148bda0,5434,1,2025-01-03,899,11,1,471.76,false,93401981,below_threshold
29a467aa34c8cb8e,11171,2,2025-03-05,74,14,2,3346.01,false,202425CRCR00037345,below_threshold
29a499aa0c97f7e8,9885,2,2024-10-28,1154,14,2,299.02,false,202425CRCR00035478,below_threshold
29a4b2b4c357df2f,1063,2,2025-01-30,1512,14,2,27239.94,false,202425CRCR00030971,below_threshold
29a4d995cf34c070,1112,2,2023-07-25,56,13,2,501.17,false,202324CR00015908,review
29a53291604fc950,5602,5,2024-12-12,160,48,2,5089.98,false,1908671180,below_threshold
29a55bdfd891962e,12012,5,2024-06-26,192,42,2,2030.16,false,1908506995,redacted
29a56a29f5670743,8953,1,2024-07-15,813,5,1,5642,false,31155223,below_threshold
29a587583a21f401,7655,4,2024-10-16,839,34,1,157878.3,false,5100042687,below_threshold
29a7464b9f5ab008,12012,5,2024-05-02,1508,41,2,772.72,false,1908446186,redacted
29a7be0b3dd28684,5602,5,2025-01-23,160,49,2,1349.47,false,1908707143,below_threshold
29a826880b9f6b11,12012,5,2024-06-24,1319,42,2,865.7,false,1908498494,redacted
29a83db5c38a05e1,3826,3,2024-07-08,687,19,1,527084.85,false,2000010114,below_threshold
29a8504abfbabd15,5526,5,2025-01-15,1572,49,2,4704,false,5105970296,below_threshold
29a8f2b0679a692b,5807,1,2024-09-18,168,7,1,73004.96,false,93343246,review
29a95771e98737bd,1942,2,2024-08-27,622,14,2,370.5,false,202425CR00020338,below_threshold
29a9a586e1733852,504,2,2024-04-25,1328,14,2,330.75,false,202425CR00003689,below_threshold
29aa6cbca75b7088,11883,1,2024-10-11,35,8,1,1300,false,93354311,below_threshold
29aaf4d8d4118648,12010,1,2024-04-16,197,2,1,28073.96,false,93251919,no_match
29aba0e8cb4ee734,3506,2,2024-12-03,208,14,2,46.2,false,202425CRCR00037499,no_match
29aba72d394bd5d3,1873,2,2024-08-28,1177,14,2,14865.02,false,202425CR00023000,no_match
29abc75b34f6c9bb,13022,2,2024-05-17,74,14,2,3466.73,false,202425CR00007782,below_threshold
29abf72c02a622cc,1112,2,2024-12-18,56,14,2,280.53,false,202425CRCR00042479,review
29acf934811e3751,1561,5,2025-01-21,378,49,2,1503.4,false,1908702765,no_match
29ada323c67583c7,5097,2,2023-09-06,738,13,2,830,false,202324CR00021731,below_threshold
29adeda18ab4e97e,781,2,2023-12-18,1426,13,2,339.92,false,202324CR00044820,review
29ae3252727510dd,1027,1,2024-11-12,1360,9,1,1896.23,false,93369930,ambiguous
29ae7dcca2e4f8b4,5565,2,2025-03-17,1377,14,2,4848,false,202425CRCR00040191,below_threshold
29aec9b0b5051f1c,7479,5,2024-05-24,804,41,2,1094.39,false,1908468297,below_threshold
29aed692e006155c,12012,5,2024-10-30,1508,46,2,1112,false,1908619504,redacted
29af2bb173d9e57f,5434,1,2024-06-07,899,4,1,2290,false,93283512,below_threshold
29af97423539ddbc,12012,5,2024-11-27,793,47,2,1609.68,false,1908647231,redacted
29afa975efa0e330,7488,2,2024-01-26,1027,13,2,15575.01,false,202324CR00049999,below_threshold
29afd83bd4745bd1,11401,3,2024-06-27,1631,18,1,333000,false,2000009041,below_threshold
29afe64055d62eca,4564,5,2024-03-22,1193,39,2,650,false,1908400639,below_threshold
29b0628af733877d,6041,5,2024-07-05,492,43,2,3991.6,false,1908514994,below_threshold
29b0e9a34453594e,1779,5,2024-11-22,691,47,2,-515.6,false,1908642589,review
29b0ff8e1086ad11,12748,1,2024-04-22,197,2,1,1170,false,93257965,below_threshold
29b0fff6943588d7,11661,5,2024-03-21,352,39,2,674.89,false,1908405541,review
29b14136fd92091d,362,2,2023-04-24,1154,13,2,383.9,false,202324CR00003411,below_threshold
29b146132c51c888,12983,2,2025-03-03,1154,14,2,256.31,false,202425CRCR00036950,review
29b159a2d772f0b3,6399,5,2024-10-15,1242,46,2,5605.6,false,1908605350,below_threshold
29b185ede44c83da,11388,1,2024-12-20,962,10,1,6621.2,false,93394458,below_threshold
29b2260372ad251e,12729,2,2023-08-02,1407,13,2,-515,false,202324CR00020504,review
29b2bc9e30e7dbb8,6131,5,2024-04-08,1335,40,2,644.16,false,1908425355,review
29b2c2e15a8a0961,11187,2,2023-05-03,1186,13,2,1292.31,false,202324CR00002806,no_match
29b2f44abb62f00f,7655,4,2024-07-01,1021,31,1,190690.2,false,5100019125,below_threshold
29b30de5ae6ad1a3,12012,5,2025-01-22,1508,49,2,1304.2,false,1908705127,redacted
29b35dbb1262288c,4136,5,2024-07-29,793,43,2,3501.2,false,1908535920,review
29b3ec82fd8750cc,781,2,2024-02-12,30,13,2,2378.56,false,202324CR00054260,review
29b6d2cb0a09dd7a,9696,5,2025-01-31,816,49,2,2454.2,false,5105973419,below_threshold
29b6ee1e8e1cfd29,9036,2,2024-02-15,1127,13,2,400,false,202324CR00054945,below_threshold
29b7442b534ed60d,7032,3,2024-07-08,1152,19,1,745170.43,false,2000008119,below_threshold
29b89689e470e043,10621,2,2025-03-31,1444,14,2,40,false,202425CRCR00041989,below_threshold
29b9b025b3fa8158,12267,5,2024-07-26,242,43,2,28235.53,false,1908535146,below_threshold
29bc10f89f09cd05,12012,5,2024-11-13,192,47,2,1609.68,false,1908634462,redacted
29bcadd59b2683a8,7674,2,2024-03-08,399,13,2,12.05,false,202324CR00054863,below_threshold
29bcbf675026e0cf,6017,3,2024-06-21,1376,18,1,26984.55,false,970341,ambiguous
29bd8e91077381ef,3970,2,2024-12-17,1154,14,2,683.48,false,202425CRCR00044460,review
29bdeb70b4000216,11717,2,2024-01-24,245,13,2,661.73,false,202324CR00050544,review
29bdfe92c53e5207,9416,5,2024-04-22,1420,40,2,898.08,false,1908437741,below_threshold
29be83efbcf63a3a,8281,2,2024-05-13,791,14,2,800,false,202425CR00007368,no_match
29bec80e4cba1c23,5602,5,2024-05-09,160,41,2,532.48,false,1908454382,below_threshold
29bed9fc4647c9b6,12012,5,2025-02-19,1508,50,2,906.78,false,1908736736,redacted
29c02eed73080e45,10835,2,2023-10-23,1426,13,2,14222.25,false,202324CR00033693,below_threshold
29c0bb05a67f182b,2031,5,2024-07-05,1172,43,2,3400,false,1908515106,below_threshold
29c1e7412e0e48a3,265,2,2024-04-10,337,14,2,900,false,202425CR00001923,below_threshold
29c258f8eaf58bc6,7061,3,2024-11-27,471,23,1,250000,false,2000025330,below_threshold
29c25df9bbd296a4,5845,3,2025-02-20,1345,26,1,119798.36,false,1010089,ambiguous
29c29d50b521fa13,12012,5,2024-05-29,1508,41,2,2572.3,false,1908471269,redacted
29c2fa6c3af9aec8,4480,2,2024-06-27,1426,14,2,589.3,false,202425CR00014939,below_threshold
29c3052fdae0eb95,9348,1,2024-07-04,1599,5,1,2150,false,31151763,below_threshold
29c34a2edb43f439,8704,1,2024-09-04,1360,7,1,7488.28,false,93335384,ambiguous
29c34d709960252e,1493,5,2024-09-27,691,45,2,-515.6,false,1908588964,review
29c3e9a610b6a36b,4037,4,2024-10-14,1354,34,1,-60088.94,false,1700012241,no_match
