supplier_id,supplier_key,supplier_name,company_number,legal_name,company_status,incorporation_date,name_variant_count,is_resolved,unresolved_reason,match_tier,match_confidence,resolution_state,is_individual_withheld
2070,27f5e8833c2ea34b0c4d688dc2b7fd44e04d0fda7edd5c1c9e529247d7c8da8c,Barclays Bank Spinningfield,,,,,1,false,below_threshold,5,none,Unresolved,false
2071,27f9d6be6f30b5af32fef9a1c07629e0083175b5eb5532d4701a7c76be34756a,CANCER CARE DIASPORA,CE014316,CANCER CARE DIASPORA,Active,2018-06-13,1,true,,2,high,Resolved to Companies House,false
2072,28056d61e48947f1488933ae0a3e638ba6598055446c5d65e04e6c301a0f9513,YORWASTE LIMITED,02666908,YORWASTE LIMITED,Active,1991-11-25,1,true,,1,high,Resolved to Companies House,false
2073,280cf943520bd9c7d9b6017d049f585242338b7e2a826b47324373fd513f8b60,EAST YORKSHIRE MOTOR SERVICES LIMITED,00216628,EAST YORKSHIRE MOTOR SERVICES LIMITED,Active,1926-10-05,2,true,,2,high,Resolved to Companies House,false
2074,280e757407c53ec85a7962e8e0a3308b62ec95187560a3dfa0bb758c373bfe26,4 Avenues Residents Association,,,,,1,false,below_threshold,5,none,Unresolved,false
2075,280f4d05c711a7ea409361b9e54725c57a334ed5d0135dec37b16c9732f1897b,Northern Moor Medical Practice,,,,,1,false,below_threshold,5,none,Unresolved,false
2076,28155a9ed5b515fe2b8d8afbf0f512a7aaf016c16c36126065b3791f56fb386c,S&D FACILITIES MANAGEMENT LTD,14020139,S&D FACILITIES MANAGEMENT LTD,Active - Proposal to Strike off,2022-04-01,1,true,,2,high,Resolved to Companies House,false
2077,281c3af37900cbceddcbffe765a396d557e94b381643fd7b3800a08fea8ee164,MANCHESTER HOUSING GROUP LIMITED,09042903,MANCHESTER HOUSING GROUP LIMITED,Active,2014-05-16,1,true,,2,high,Resolved to Companies House,false
2078,281e6e4f3ae84af24d9e08cd04a59441bb34c8e42798157dbf3f3abfc8591dd3,SKANSKA RASHLEIGH WEATHERFOIL LIMITED,00798550,SKANSKA RASHLEIGH WEATHERFOIL LIMITED,Active,1964-03-26,1,true,,2,high,Resolved to Companies House,false
2079,282934e42d2d932807344288c8f3f94e71bc49e263e2175fd0f32c922860c356,We Care and Repair,,,,,1,false,review,4,review,Awaiting review,false
2080,282965d3ffe20cb8737723b671693257ee3bd61c6dbed57206ffaad3122cc0a1,Elcocks,,,,,1,false,review,4,review,Awaiting review,false
2081,2831dc22a20e7789f155109c48b5b4ceff69b72dffeffe005e935a27f0f48adf,Kathrine Armstrong Bisson T/A Fleur Adamo,,,,,1,false,no_match,5,none,Unresolved,false
2082,2834270903d4df7155956f670849136a391bfa0858e5905f09d88ca6ae5d026a,Pick Everard,,,,,1,false,ambiguous,5,none,Unresolved,false
2083,2837d360df48c184757611e26850bee2b61426c3309ec22566bf2f12bdd32074,THE MUSEUM OF EAST ASIAN ART,02499752,THE MUSEUM OF EAST ASIAN ART,Active,1990-05-08,1,true,,2,high,Resolved to Companies House,false
2084,2841485090344b44af2da303f05ea5c0b198d3e73f7d1f08f93dd85938f5f658,C. SHORT LTD,NI067376,C. SHORT LTD,Active,2007-12-04,1,true,,2,high,Resolved to Companies House,false
2085,284b85a3ccf438dcdc9c943c13835513c171089858900aa0b4bc34fa25e0f3ff,SAIL (SEXUAL ABUSE AND INCEST LINE),08436085,SAIL (SEXUAL ABUSE AND INCEST LINE),Active,2013-03-08,1,true,,2,high,Resolved to Companies House,false
2086,28619cf811a3578f84f5f8fdf512bf97f8d136c1e7017df35d03745dd02cec9c,Northenden Group Practice,,,,,1,false,below_threshold,5,none,Unresolved,false
2087,286c1aaff18348e201b504344070481169684a506a7858555b9894003db9a5cf,EBSCO INTERNATIONAL PLC,,,,,1,false,below_threshold,5,none,Unresolved,false
2088,2870461158c6f804e0558499d6adba41ff12742b2b136de868b941518998f96e,STORYTALE FESTIVAL CIC,12696353,STORYTALE FESTIVAL CIC,Active,2020-06-25,1,true,,2,high,Resolved to Companies House,false
2089,287c0e1890fc0098ed0e41e7b97c3ad403d538a9c714e4c6ba2873e401ad772d,The Road Surface Treatments Association,,,,,1,false,review,4,review,Awaiting review,false
2090,287f5b9f68d8fb4679ee45faddd945d44883f43cf58dc63a5ae176c9f971e77e,ALLIANCE LEISURE SERVICES LIMITED,02723797,ALLIANCE LEISURE SERVICES LIMITED,Active,1992-06-17,1,true,,1,high,Resolved to Companies House,false
2091,289a7434a8f8283e4b55520e0bd0e33f06bb05d325a8670716f9790bd53ddd71,PROPERTY MADE TO ORDER LTD,11520182,PROPERTY MADE TO ORDER LTD,Active,2018-08-16,1,true,,2,high,Resolved to Companies House,false
2092,289b144ad6d610b95ce9bb302e54579c6959182e381175e685968f7fc91b561a,SHARED LIVES PLUS LIMITED,04511426,SHARED LIVES PLUS LIMITED,Active,2002-08-14,1,true,,2,high,Resolved to Companies House,false
2093,289f05c9ccb17fd59b2c0c5388a55467baf78d01909da32bed8eafe8ea530865,Eric Wright Civil Engineering Limit,,,,,1,false,below_threshold,5,none,Unresolved,false
2094,28a2712e374987af81e47e78f32a51253bffd9eb48a1b27c5d4697e15f894140,A.P.C. WORKWEAR LIMITED,04027944,A.P.C. WORKWEAR LIMITED,Active,2000-07-06,1,true,,2,high,Resolved to Companies House,false
2095,28a3b6bec7aee16a4a6aa13d25dd5e4456c078981be780c81dc3238c0263e74d,CULTURE AMP LIMITED,10067991,CULTURE AMP LIMITED,Active,2016-03-17,1,true,,1,high,Resolved to Companies House,false
2096,28acb37c2ceb38e2f8351c17e70fef247590985d6beca9d7530dcdca9a37f90e,PARTNERSHIPPROJECTS (UK) LIMITED,05741447,PARTNERSHIPPROJECTS (UK) LIMITED,Active,2006-03-14,1,true,,2,high,Resolved to Companies House,false
2097,28af1c99019313c101ed55efb79ae7cede6bc1e6c7d74e2f5b6f2a3a4b104b31,Salford Professional Development,,,,,1,false,review,4,review,Awaiting review,false
2098,28afbb8c511767be98f5ac250a9a47ab087525f67cb5eab3d67cbd9f7d9d614e,QUOTIDIAN STRATEGIES LTD,13599753,QUOTIDIAN STRATEGIES LTD,Active,2021-09-02,1,true,,2,high,Resolved to Companies House,false
2099,28bb82782bbb256aef9dac367d1ae76104435a5b2a953a16f08d009b1dbe120f,Hollingworth Primary School,,,,,1,false,below_threshold,5,none,Unresolved,false
2100,28c67876790f2c160a16d4bfdd74d2ef8d41702317a31888dab8ea9eedaf5178,Lamor Corporation,,,,,1,false,below_threshold,5,none,Unresolved,false
2101,28c6f3c13d92210bd94badac7a87e6027d959ed8be000167a12284e6f1b0cb0f,OXCCU TECH LTD,13519271,OXCCU TECH LTD,Active,2021-07-19,1,true,,2,high,Resolved to Companies House,false
2102,28cffb06050f539e73f7387a0ee840e717a1b80fe1fb4c5280b65ba160ad8d96,PRINT TRADE SUPPLIERS LIMITED,08618197,PRINT TRADE SUPPLIERS LIMITED,Active,2013-07-22,2,true,,2,high,Resolved to Companies House,false
2103,28d00fd25e7a6d0471f09908cd2c849edffd5880c64e4d1a327020b91c7d1ca5,MICROSOFT LIMITED,01624297,MICROSOFT LIMITED,Active,1982-03-24,4,true,,2,high,Resolved to Companies House,false
2104,28d17d999bbec030dd5124ce9a1a69abcda4d3c8811470c7fbefd2cdc4304928,CADENCE RESOURCING LIMITED,06386251,CADENCE RESOURCING LIMITED,Active,2007-10-01,1,true,,2,high,Resolved to Companies House,false
2105,28d20d8e26228b8e3efb0c26cfa07c9e811aa9ba1acbd4ce3ee6a2174e095f01,TOWNSCAPE LTD,09724540,TOWNSCAPE LTD,Active,2015-08-10,1,true,,2,high,Resolved to Companies House,false
2106,28d526d4b26f153e3ba9ec120f5025003c1a787559f7905de64f40b4651e05ab,GO NORTH EAST,,,,,1,false,review,4,review,Awaiting review,false
2107,28d8db1fa667cab8463a6eadeb8e328314b2f5cea93f5bf961f1137d9a08b2db,HORNBILL TECHNOLOGIES LIMITED,07244938,HORNBILL TECHNOLOGIES LIMITED,Active,2010-05-06,1,true,,2,high,Resolved to Companies House,false
2108,28dac2102c14b3aa77db2a5373ca7dfa2816fced4284486d6b55a3775a185196,Turvec Solutions Limited,,,,,1,false,no_match,5,none,Unresolved,false
2109,28e3d8cae211804e0be00027a259ea8ffc1a7a9368f0d1dfd5ffd22f91c379e1,GO NORTH WEST LIMITED,08205871,GO NORTH WEST LIMITED,Active,2012-09-07,1,true,,2,high,Resolved to Companies House,false
2110,28ea835d457f1bb37dc2b87071903d717a9866b04b7a75a34288a27a54a9baeb,LIFEWAYS COMMUNITY CARE LIMITED,04126127,LIFEWAYS COMMUNITY CARE LIMITED,Active,2000-12-15,1,true,,1,high,Resolved to Companies House,false
2111,28eda446e803d62f630ad3542938b3c9b5088eba283e024e309065c5e60c871d,WESSEX RIVERS TRUST,06822819,WESSEX RIVERS TRUST,Active,2009-02-18,1,true,,2,high,Resolved to Companies House,false
2112,28efa31d8bfdb15caa64d76b22f63bdf32d8d40efac0963d37653222983cd45d,Rosetta Landscape Design,,,,,1,false,review,4,review,Awaiting review,false
2113,28f06b8e2307d0a030aead3ff80a9a2ecb6cd5075616f55ed66924e718d9a9e8,Paul & Dave Ruttle Carpets,,,,,1,false,below_threshold,5,none,Unresolved,false
2114,28f34aae713ca32fdf06ed496103e8b0b885ad0af467be69e9c10f6981653f43,Lancashire Interpretation,,,,,1,false,below_threshold,5,none,Unresolved,false
2115,28fb87891563338942181fea689d1ab5103988e1bdd8aee10e2a99bccffe2485,HOLTBY VILLAGE HALL MANAGEMENT COMMITTEE,CE022472,HOLTBY VILLAGE HALL MANAGEMENT COMMITTEE,Active,2020-07-09,1,true,,2,high,Resolved to Companies House,false
2116,28fe113332d23df65b3585641a4793b899c44da6c700a031fbedd294b369619f,BLUEWATER DESIGN AND BUILD LIMITED,12371884,BLUEWATER DESIGN AND BUILD LIMITED,Active - Proposal to Strike off,2019-12-19,1,true,,2,high,Resolved to Companies House,false
2117,29013462902bd2e33a4b286edb183f351719d0a42bb7a19f8953073258c7db9f,East Bristol Books,,,,,1,false,below_threshold,5,none,Unresolved,false
2118,29024a6d6c13b7833348fb714efce92f0dd81bff41f9b8d761d613b5f54eacae,RESTORE DIGITAL LIMITED,04624743,RESTORE DIGITAL LIMITED,Active,2002-12-23,1,true,,1,high,Resolved to Companies House,false
2119,29089174748c61d88987c1c7cca0782ed0eccb985247802e8dc30b0a88923d88,XC TRAINS LIMITED,04402048,XC TRAINS LIMITED,Active,2002-03-22,1,true,,2,high,Resolved to Companies House,false
2120,290bc36e4cb466207d4fe3a742bf62f94d3fc908371ee909f62b70caf415dc0d,TREBLE 5 TREBLE 1 LIMITED,05411247,TREBLE 5 TREBLE 1 LIMITED,Active,2005-04-01,1,true,,1,high,Resolved to Companies House,false
2121,291116c61972b81ae55d4dc7ea6c8090d8bc09e1f397cb00f53cfdd866d3f413,BATTRICK CLARK,LP005471,BATTRICK CLARK,Active,1997-07-15,1,true,,2,high,Resolved to Companies House,false
2122,291aa6c97e2696072de9f70079444067e1fbc494fb23d6911f69d0d5a0b1ca6e,THE POLICE AND CRIME COMMISSIONER FOR KENT,,,,,2,false,no_match,5,none,Unresolved,false
2123,291d0c7e4abbed1faa5a71d432360ef5826e1a5a084198ab0a4ef2cc6f9d5558,SHEPPEY ROUTE LIMITED,04918712,SHEPPEY ROUTE LIMITED,Active,2003-10-02,1,true,,2,high,Resolved to Companies House,false
2124,291de2fff940afd18ed2a2ccdb45aec29454c96699a3c10d994cb6efd93dbbea,LYNN GROUP LIMITED,12247299,LYNN GROUP LIMITED,Active,2019-10-07,1,true,,1,high,Resolved to Companies House,false
2125,292156e9bf1c3f49df1afc9d84cc411e7879d9bb8e8ec1d6961c34b422b7a2fc,CROFTWOOD CARE (CHESHIRE) LIMITED,10265522,CROFTWOOD CARE (CHESHIRE) LIMITED,Active,2016-07-06,1,true,,2,high,Resolved to Companies House,false
2126,292434e77dc820e9a0c754bc93bcdc5a082701d1669f00f790a362c9cd9e60c3,AMAZON* 204-4069385-29,,,,,1,false,below_threshold,5,none,Unresolved,false
2127,2928733be26fcce48b1b07f272fcbf9bd9fe793cadaaf76515a4d464d2bbe738,RD Psychological Services Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
2128,292b21fed1792f583d230fd0c821895959ff9f3838c4cfd3780c14fe6d962d4c,CITY OF YORK COUNCIL,,,,,3,false,below_threshold,5,none,Unresolved,false
2129,29326ca005b4ce97975f3e93167793d4ca8e9c710340f68d2dc9e5fdbc572f46,COSTAIN GALLIFORD TRY SM JV,,,,,1,false,no_match,5,none,Unresolved,false
2130,2934f03157d55df0530169d01d4227421681bab8fb43def5b0a5e4dcac8f8cef,Business Working With Wythenshawe,,,,,1,false,below_threshold,5,none,Unresolved,false
2131,2939a59d7922d61852ff997ccf1d1b5ce3a490cae43623f2f4e204f224f82ff2,Dobbins Industrial Cleaning,,,,,1,false,review,4,review,Awaiting review,false
2132,294080f9df4aa008110cb1a36e04b502d56c5ade25357f14f396353c789257e1,University of Wolverhampton,,,,,1,false,ambiguous,5,none,Unresolved,false
2133,2941c90137d0c1667802b7b2b8b474971ef9b9efe555fbf0ccf5e2d86fd07d53,Logotech Systems,,,,,1,false,below_threshold,5,none,Unresolved,false
2134,29423fc468b359b596dbad9945a46945534d4df8bdbd6b3f8ecd0e7db1c93453,INSPIRE CORNWALL CIC,07307740,INSPIRE CORNWALL CIC,Active,2010-07-07,1,true,,2,high,Resolved to Companies House,false
2135,29436fff6036a5c1a002f78b4ac5e5c6589432418d9b5062eaa7825dd8f0b06d,ISAAC BUTTERWORTH LIMITED,05313267,ISAAC BUTTERWORTH LIMITED,Active,2004-12-14,1,true,,2,high,Resolved to Companies House,false
2136,2944f9439e316cd8e3ab26e4324284bf99486c72dfa0918e0daff2d95cbde71e,PERSON CENTRED SOFTWARE LIMITED,08539732,PERSON CENTRED SOFTWARE LIMITED,Active,2013-05-22,1,true,,2,high,Resolved to Companies House,false
2137,2948cb021989a3bb61147671917d49cf36b6ed73bb2c7a2f4dfede8765b807b6,SQ *AM7 GROUP LTD,,,,,1,false,below_threshold,5,none,Unresolved,false
2138,294981878e3cad5a12e3ec3d130f0b2db89ce7ffe8ba57066c560182b20e95ee,Barcham Trees Limited,,,,,1,false,below_threshold,5,none,Unresolved,false
2139,294b69fbefd96855290b6e6e867c042515306bd5109bbe6c7bfc46e01d0842da,YORK DANCE SPACE LTD,11180392,YORK DANCE SPACE LTD,Active,2018-01-31,1,true,,2,high,Resolved to Companies House,false
2140,294bfc4d0d76f3880fa893b76bf674447c2976167dba90283736a0d976bb1b5a,D & G BUS LIMITED,06918592,D & G BUS LIMITED,Active,2009-05-29,1,true,,1,high,Resolved to Companies House,false
2141,2954e0dceff6aba0b880062fe94760d9ee9887bb909037c19effe7001c311518,Victoria Allington,,,,,1,false,below_threshold,5,none,Unresolved,false
2142,2957061f0ca12c8ae3b4bed3c38d9dfeffcdcd9cc7bd64a567f5a9706a20c718,INSTITUTE OF LICENSING EVENTS LIMITED,05710898,INSTITUTE OF LICENSING EVENTS LIMITED,Active,2006-02-15,2,true,,2,high,Resolved to Companies House,false
2143,295a0e001f06aacd9f2834cafafef1e6b9bd497743cec2cd5c5a7f7a0f29f309,RHC LIFTING LIMITED,04156878,RHC LIFTING LIMITED,Active,2001-02-08,1,true,,2,high,Resolved to Companies House,false
2144,295a2500c7ea052f3df72927e36460f7280d4d3c71203f905b81ddeedae86ec8,Surrey Lodge Group Practice,,,,,1,false,below_threshold,5,none,Unresolved,false
2145,295dad4fa4119f00a9699c54cc153b0bd817c1491eb39fec28ed7043b5b8f978,VERIZON UK LIMITED,02776038,VERIZON UK LIMITED,Active,1992-12-23,1,true,,2,high,Resolved to Companies House,false
2146,29604998ed271e8c41744fc5c2533e68f592ec36ae2f3d2ec518a4ba8edbc072,COMMUNITY FURNITURE STORE (YORK) LTD,05748697,COMMUNITY FURNITURE STORE (YORK) LTD,Active,2006-03-20,1,true,,2,high,Resolved to Companies House,false
2147,296bf4ddf53e683a7d2a6bc9dfa50e510696ac6bd082cc61fb71fe3ae8793206,Age Friendly Wythenshawe,,,,,1,false,no_match,5,none,Unresolved,false
2148,297170cadd52afbc041ffad0d6923d8f0e144920076ee0d90d080d0c503cbf30,CHILTERN RAILWAYS,,,,,1,false,no_match,5,none,Unresolved,false
2149,29729e2ab942e12d39984cf8bf83c474b672722fcb0074e72ce4ce65131259f2,HITACHI DIGITAL SERVICES UK LIMITED,15333903,HITACHI DIGITAL SERVICES UK LIMITED,Active,2023-12-07,1,true,,2,high,Resolved to Companies House,false
2150,297511bcb5d15ceff94fe42b6f3a9da89552e64909227d6d4bd191249ae552b9,Associated Security Services,,,,,1,false,review,4,review,Awaiting review,false
2151,298799e77a2a75ad099055edc1c1c04823ff6939049bcfbf42e24a82570442fb,Ergo-Ots Limited,,,,,1,false,no_match,5,none,Unresolved,false
2152,298e14d44c147bd6b464bbc7a2b6c0f94ccfd0af8a6459910e4a64ebeac797c3,Sopra Steria,,,,,1,false,review,4,review,Awaiting review,false
2153,2991e5cb6b6ff9b151bd4d76073e9865d23f5dcc015bb14b185b560d49cf4ca6,DINGLE NURSERIES LIMITED,05187764,DINGLE NURSERIES LIMITED,Active,2004-07-23,1,true,,2,high,Resolved to Companies House,false
2154,29a5fb06f65cdd611165e074cc318be3e33514af91e8215a9043c31092f201d8,COGNISCO LIMITED,03592269,COGNISCO LIMITED,Active,1998-07-03,1,true,,2,high,Resolved to Companies House,false
2155,29aa8c42e41e0df801a5ca4c36259eb928fcf20e587c0b871a60459eb0de1ebb,GOCARDLESS,,,,,1,false,review,4,review,Awaiting review,false
2156,29bed962e708228f403c13ce1fe1f96823316f9a763a32e35b894afee56b3b29,Total Traffic Surveys,,,,,1,false,review,4,review,Awaiting review,false
2157,29bfcb12617be597fd56373b621d9ad926d46aed09c9698bc28105a00e47a8fc,HBR (NORTH) LIMITED,03061516,HBR (NORTH) LIMITED,Active,1995-05-25,1,true,,2,high,Resolved to Companies House,false
2158,29bfe3a3e930ca8e358459c5c50d8a62ed627365311f4d254be0c497e8ddd90c,GRASSROOTS SUICIDE PREVENTION,05687263,GRASSROOTS SUICIDE PREVENTION,Active,2006-01-25,1,true,,2,high,Resolved to Companies House,false
2159,29c2c6ec41cf6954c9c1d361649066f826b49034340def3620877283436f8e29,Atmosphere Electric Bikes,,,,,1,false,below_threshold,5,none,Unresolved,false
2160,29c5c81f3dbcde23a7050763f51f47ee2dd1012ddc907d257ad02331e6146c85,York City Football Club,,,,,1,false,review,4,review,Awaiting review,false
2161,29c689e341a25482fe76f4f791d9c51d611c9faab2dc5604c49770e37731292d,CC Animation Studio,,,,,1,false,below_threshold,5,none,Unresolved,false
2162,29cbd9cdfa1fb6e170714e65457157e21c5890695f8c26251f1ccbf050d948e9,FACEBK 6TNBRWBW92,,,,,1,false,no_match,5,none,Unresolved,false
2163,29cdc91305e47b0f49fcd7310b2684f7b7df48cb7503770b93b16ce2e46b47e3,ACCESS UK LTD,02343760,ACCESS UK LTD,Active,1989-02-06,1,true,,2,high,Resolved to Companies House,false
2164,29cf68c304bb4f31383314c6acfb6e565efd9f7f8865a4f091c47c3a646e4abf,HAYWOOD CRUSHING DEMOLITION LIMITED,08948772,HAYWOOD CRUSHING DEMOLITION LIMITED,Active,2014-03-19,1,true,,2,high,Resolved to Companies House,false
2165,29d7854421e051d2c8dc2e564659a9647a3e26fdcb3d5da23d557758bd8adae2,ABBOTT RAPID DIAGNOSTICS LIMITED,01716581,ABBOTT RAPID DIAGNOSTICS LIMITED,Active,1983-04-20,1,true,,2,high,Resolved to Companies House,false
2166,29e31e5c3854493ad7113e92f947a2d040877995ffb9e565997ec2f1a2560102,STANDBY RSG UK LIMITED,01892807,STANDBY RSG UK LIMITED,Active,1985-03-06,1,true,,1,high,Resolved to Companies House,false
2167,29e80da3d297c48c153ec91b92d4d7d1f69b572c36d85c719bab6836cf5e6bd0,THE CARE COMPANY PLUS LIMITED,03602177,THE CARE COMPANY PLUS LIMITED,Active,1998-07-22,1,true,,2,high,Resolved to Companies House,false
2168,29eebabe57c7afe432958c3964ed75819b2c39dfca2c711a1cd9ded9344833cc,Burley Primary School,,,,,1,false,below_threshold,5,none,Unresolved,false
2169,29f5222a2e4c79fcb67b101b5b61fac632242b7ad145e151d18785c7f373f31f,A2I Transcription Services,,,,,1,false,review,4,review,Awaiting review,false
2170,29f53f24beae15ed9921641887c51af99bbdc8a8dfc00ec893c9c887071bfda2,WREXHAM COUNTY BOROUGH COUNCIL,,,,,1,false,below_threshold,5,none,Unresolved,false
2171,29f7c1bbae01d68dbd0b1cf3f171961b196cb36ec9298e80f6df1ad10f578d83,R.B ELECTRICAL (HALIFAX) LIMITED,09975117,R.B ELECTRICAL (HALIFAX) LIMITED,Active,2016-01-28,1,true,,2,high,Resolved to Companies House,false
2172,29f8ab5f1f3256f554ea1af3dcdffc5c9d72fae6d9aa207bc40869b53d2e531b,Rendall and Rittner,,,,,1,false,review,4,review,Awaiting review,false
2173,29ff0b6aa660206530d99a3df77eec0d1654487ca599da8f50793b8f7ba0e909,THE BRANDON TRUST,02365487,THE BRANDON TRUST,Active,1989-03-28,1,true,,2,high,Resolved to Companies House,false
2174,29ff9bf19f5c9c411712490eaed8a748e13d36203b4b22e43a949bfb567242d9,Investors in People CIC,,,,,1,false,below_threshold,5,none,Unresolved,false
2175,2a002b05a4372147b3c0992e6afa226aa083fd6713c4293b132affb339cefaa3,RAIL SETTLEMENT PLAN LIMITED,03069042,RAIL SETTLEMENT PLAN LIMITED,Active,1995-06-12,1,true,,2,high,Resolved to Companies House,false
2176,2a0bbfb347bc0257c37c7215476aa375b306bea406ddc39263ce194227216599,THE POLICE AND CRIME COMMISSIONER FOR WEST YORKSHIRE,,,,,1,false,no_match,5,none,Unresolved,false
2177,2a0fe6e8da3c7bea210b903dc0f7edcbb58885523334d63ea9d406d34c6091ce,MJ RENTAL INVESTMENTS LIMITED,12096315,MJ RENTAL INVESTMENTS LIMITED,Active,2019-07-10,1,true,,2,high,Resolved to Companies House,false
2178,2a12a9d44246d627a1366249f8240bc0e4bcec3599279db19d89cd3fb1fca867,NYCC Mowbray School,,,,,1,false,no_match,5,none,Unresolved,false
2179,2a12c296c94f573e7395394c506c5340220a621c974ea661dbdfe599179e16db,CAREY PENSION SCHEME,,,,,1,false,below_threshold,5,none,Unresolved,false
2180,2a17951b6455bd7636f7d67a8dec63943cb33ff9355050c2d55b80c87503ea62,CARING HANDS SOLUTIONS LIMITED,09636446,CARING HANDS SOLUTIONS LIMITED,Active,2015-06-12,1,true,,2,high,Resolved to Companies House,false
2181,2a1e6085ec9861a7ecaf23f9949525c6822b5b0d7e4e25e36f6becfbc5294a1e,Newton and Dunn Joinery,,,,,1,false,below_threshold,5,none,Unresolved,false
2182,2a20833a5d1aba0a1b7b175996cef2da17c7cfe0afc352a05dbd251685e6da6b,Salvere Social Enterprise CIC - Monthly Contract,,,,,1,false,below_threshold,5,none,Unresolved,false
2183,2a20c76914d7e7cff7309b823086af5a705dd51d8e3830334dbec5e0c3dfecdb,Burnholme Day Nursery,,,,,1,false,below_threshold,5,none,Unresolved,false
2184,2a23703253f84c898f3200b62ae81b5fdd77fd942dc8bff576768bc821798448,KIRKBY LONSDALE COACH HIRE LIMITED,04561162,KIRKBY LONSDALE COACH HIRE LIMITED,Active,2002-10-11,1,true,,2,high,Resolved to Companies House,false
2185,2a37395c98e4c70c96e5ae1053c086feb3939a0bdabcf6277025f60e61515118,Edge Services The Manual Handling Training Co,,,,,1,false,below_threshold,5,none,Unresolved,false
2186,2a37c25ce4b9421c86e0e6d9bb0c070b869e16487326bd77d2b599aeabcafc41,GO ACCESS LIMITED,06801682,GO ACCESS LIMITED,Active,2009-01-26,1,true,,2,high,Resolved to Companies House,false
2187,2a3acb0a997aa338fccdb65694a8b81aeddbbd4aa39b2bbc93e1d31362574b8f,SANDERS COACHES LIMITED,04592984,SANDERS COACHES LIMITED,Active,2002-11-18,1,true,,2,high,Resolved to Companies House,false
2188,2a468ad2bf73d67b90143e49bc99b452a270aa9649018cac61668ebee6082239,AFI-UPLIFT LIMITED,03539352,AFI-UPLIFT LIMITED,Active,1998-04-02,1,true,,2,high,Resolved to Companies House,false
2189,2a49c53bec93a4ddd759702b880ea1be24c72777a22a283543e921435e8e4398,KORU CARE UK LTD,13675082,KORU CARE UK LTD,Active,2021-10-12,1,true,,2,high,Resolved to Companies House,false
2190,2a4b66f8c9a757971ecab2bdd5846711cf734eedd31f94f1c803c9922117b862,MERCHANT & MILLS LTD,07559928,MERCHANT & MILLS LTD,Active,2011-03-10,1,true,,2,high,Resolved to Companies House,false
2191,2a53e4a776da131692711c7d9e00bbd83800f3cc5e6008fcf2ef56cc0e8e0a9e,Praxis Care Group,,,,,1,false,below_threshold,5,none,Unresolved,false
2192,2a57f56f724160d7505b7353a56ae3013b3b63d64c318285278c3c15c9ae02f7,Allstar Fuel Card Services,,,,,1,false,below_threshold,5,none,Unresolved,false
